Client_ID,Auto_Insurance_Contract,Health_Insurance_Contract,Home_Insurance_Contract,Life_Insurance_Contract,Coverage_Amount,Contract_Duration_Years,Assurance_Cost_Per_Month,Creditworthiness,Claims_History_Count,Last_Reported_Claim_Type,Last_Reported_Claim_Date,Last_Claim_Resolution_Type,Claim_Rate,Customer_Tenure_Years,Is_Premium_Client,Health_History,Risk_Profile,Recent_Life_Event,Recent_Life_Event_Date,Age,Annual_Income,Employment_Status,Has_Kids,Homeownership_Status,Type_of_Housing,Has_Car,Location,Primary_Transportation_Mode,Last_Interaction_Date,Last_Contract_Change_Date
130,1,1,0,1,61729,3,608,Excellent,3,Accident,08/05/2024,Conflicting,0.84,7,False,Fragile,Poor,Moved,26/09/2023,29,73072,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,12/03/2023,205
131,0,0,1,0,15373,2,940,Average,3,Theft,15/10/2024,Standard,0.34,17,False,Medium,Poor,,,51,65850,Unemployed,True,Own,Townhouse,True,Urban,Public transportation,27/04/2023,352
132,0,1,0,0,71678,3,269,Poor,4,Damage,15/12/2024,Fast,0.13,13,False,Fragile,Medium,Job Change,26/12/2023,50,5908245,Unemployed,True,Own,Apartment,False,Rural,Public transportation,27/12/2023,356
133,0,0,1,0,67294,6,690,Poor,2,Theft,27/07/2023,Fast,0.62,8,False,Unknown,Medium,,,65,128166,Unemployed,True,Rent,Townhouse,False,Suburban,Biking,29/10/2024,422
134,1,1,1,0,89461,5,373,Excellent,2,Accident,12/03/2025,Fast,0.82,8,False,Good,Medium,Marriage,12/04/2024,40,72296,Unemployed,True,Own,Apartment,True,Urban,Public transportation,12/07/2023,242
135,1,1,1,0,71949,4,146,Poor,0,Accident,07/03/2024,,,13,False,Unknown,High,,,41,75062,Unemployed,True,Own,Apartment,True,Urban,Public transportation,28/09/2024,238
136,0,1,0,1,91768,4,319,Poor,1,Damage,26/01/2025,Conflicting,0.77,10,False,Fragile,High,New Baby,22/02/2024,54,67804,Unemployed,True,Own,Apartment,False,Urban,Biking,15/05/2024,277
137,1,1,1,0,71010,3,428,Excellent,1,Accident,21/01/2025,Fast,0.09,15,False,Medium,High,Moved,19/01/2024,52,7897514,Unemployed,False,Own,Apartment,True,Rural,Car,25/07/2024,226
138,0,1,1,0,95016,8,220,Good,4,Damage,15/02/2025,Conflicting,0.13,11,False,Unknown,Poor,Marriage,23/01/2025,61,196973,Unemployed,True,Own,Apartment,False,Rural,Public transportation,08/04/2024,119
139,1,0,1,1,62450,3,111,Excellent,4,Accident,24/03/2024,Fast,0.28,3,False,Medium,High,,,57,1034725,Unemployed,True,Own,Apartment,False,Urban,Car,15/01/2025,373
140,1,0,0,1,46312,6,570,Good,0,Accident,16/02/2024,,,8,False,Good,High,,,39,70090,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,27/03/2024,248
141,0,0,1,1,57237,9,255,Good,0,Theft,09/03/2025,,,13,False,Medium,Poor,Job Change,01/06/2024,44,302646,Unemployed,False,Own,Apartment,False,Urban,Biking,23/06/2024,249
142,0,0,1,1,28550,2,220,Good,1,Theft,10/03/2025,Standard,0.85,11,False,Medium,Poor,Moved,28/04/2023,52,37821,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,09/07/2023,247
143,1,1,0,1,69929,0,490,Average,4,Accident,10/04/2024,Standard,0.85,0,False,Good,Poor,Moved,13/09/2023,18,141058,Unemployed,True,Rent,Townhouse,False,Urban,Public transportation,05/02/2024,202
144,0,1,0,1,13656,6,974,Average,2,Damage,01/06/2023,Fast,0.64,12,False,Medium,Poor,New Baby,26/07/2024,52,289709,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,04/05/2025,139
145,1,1,0,0,64854,7,952,Excellent,2,Accident,10/08/2023,Fast,0.84,16,True,Fragile,High,Moved,16/03/2024,54,414718,Unemployed,True,Rent,Single-family home,True,Urban,Biking,17/04/2023,474
146,1,0,0,1,69746,7,264,Average,0,Accident,30/08/2024,,,14,False,Medium,Poor,,,64,1309591,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,20/05/2023,286
147,0,1,1,0,82031,0,140,Good,2,Damage,18/07/2023,Conflicting,0.69,0,True,Good,Medium,Marriage,11/04/2024,31,69850,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,15/03/2024,159
148,0,0,1,1,50560,1,565,Poor,1,Theft,10/11/2023,Fast,0.6,1,False,Fragile,Medium,Moved,06/09/2024,20,71056,Unemployed,True,Own,Single-family home,True,Suburban,Car,27/02/2024,478
149,0,0,0,1,98115,0,188,Good,0,,,,,0,True,Good,Poor,Marriage,23/05/2023,18,72410,Unemployed,True,Rent,Townhouse,False,Urban,Car,24/03/2025,292
150,1,0,0,0,99072,2,497,Excellent,3,Accident,30/08/2023,Standard,0.02,2,False,Unknown,Medium,Moved,12/07/2023,22,66540,Unemployed,True,Rent,Townhouse,True,Urban,Public transportation,16/07/2024,279
151,1,0,0,1,61528,7,520,Poor,0,Accident,30/01/2025,,,9,False,Good,Medium,Marriage,26/08/2023,43,71384,Unemployed,False,Own,Apartment,True,Suburban,Car,06/04/2024,90
152,0,0,0,1,12793,1,551,Poor,4,,,Fast,0.07,6,False,Unknown,High,Moved,05/06/2023,31,3336052,Unemployed,True,Own,Single-family home,False,Urban,Car,28/10/2024,448
153,0,1,0,0,97831,2,978,Poor,4,Damage,11/03/2025,Conflicting,0.98,18,False,Medium,Medium,,,56,279868,Unemployed,False,Rent,Apartment,True,Urban,Car,03/08/2024,291
154,0,0,0,1,38827,1,210,Average,0,,,,,14,False,Medium,High,New Baby,12/05/2024,44,66088,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,29/04/2024,214
155,0,1,0,0,28125,2,627,Average,3,Damage,11/08/2023,Standard,0.9,5,False,Medium,High,Marriage,11/01/2023,26,70662,Unemployed,False,Own,Townhouse,True,Urban,Car,20/04/2024,241
156,1,0,0,0,97864,8,853,Excellent,1,Accident,12/07/2024,Conflicting,0.3,8,False,Good,Medium,Marriage,17/08/2023,32,67500,Unemployed,True,Rent,Apartment,False,Urban,Walking,06/11/2023,278
157,1,0,1,0,38882,1,171,Poor,2,Accident,05/01/2025,Standard,0.71,1,False,Good,Poor,Moved,10/03/2024,32,66212,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,28/09/2023,253
158,1,0,1,0,37158,5,479,Average,2,Accident,05/10/2024,Fast,0.3,5,False,Fragile,Medium,Marriage,02/12/2024,43,3345291,Unemployed,True,Rent,Apartment,True,Urban,Car,07/11/2023,432
159,1,0,0,0,64861,2,136,Average,3,Accident,12/05/2024,Fast,0.06,2,False,Medium,High,Job Change,01/05/2024,59,66304,Unemployed,True,Own,Townhouse,False,Urban,Biking,03/10/2024,440
160,0,1,0,0,78337,2,285,Poor,2,Damage,06/01/2024,Conflicting,0.6,7,False,Medium,Poor,New Baby,05/11/2024,30,33597,Unemployed,True,Own,Apartment,True,Suburban,Car,05/09/2023,336
161,1,0,1,1,90301,1,718,Excellent,0,Accident,16/02/2024,,,10,False,Medium,Medium,,,68,3063006,Unemployed,True,Own,Apartment,False,Urban,Biking,19/02/2025,264
162,0,1,0,0,37492,4,501,Average,2,Damage,12/05/2024,Conflicting,0.34,12,False,Medium,High,Marriage,25/06/2023,49,73012,Unemployed,False,Rent,Apartment,True,Urban,Public transportation,25/12/2023,374
163,0,1,0,0,87221,1,317,Average,1,Damage,01/05/2023,Standard,0.31,10,False,Medium,Poor,Moved,24/07/2023,56,74986,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,14/02/2024,60
164,0,1,0,0,58921,4,329,Excellent,4,Damage,08/05/2024,Conflicting,0.15,7,True,Unknown,Poor,,,66,65862,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,15/11/2024,275
165,1,1,1,0,75124,4,457,Poor,3,Accident,07/03/2025,Conflicting,0.08,5,False,Medium,Medium,,,69,4090954,Unemployed,True,Rent,Apartment,True,Urban,Car,14/08/2023,268
166,1,0,1,1,95570,0,274,Average,0,Accident,30/11/2024,,,0,False,Medium,Poor,,,49,85064,Unemployed,True,Rent,Single-family home,False,Suburban,Public transportation,11/12/2023,369
167,1,0,1,1,35584,2,895,Good,0,Accident,10/09/2024,,,2,False,Medium,Medium,Moved,30/06/2023,21,537921,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,09/06/2024,230
168,1,0,0,1,79729,2,948,Excellent,2,Accident,17/06/2023,Conflicting,0.36,12,True,Good,Medium,,,47,164295,Unemployed,True,Own,Apartment,False,Urban,Car,07/08/2023,329
169,1,1,0,1,22116,3,258,Excellent,3,Accident,26/05/2023,Standard,0.28,15,False,Medium,Medium,Moved,15/09/2024,54,2893692,Unemployed,True,Rent,Single-family home,True,Rural,Public transportation,14/07/2024,306
170,1,0,1,1,55119,4,665,Good,0,Accident,06/09/2023,,,11,False,Fragile,High,New Baby,21/04/2023,40,66666,Unemployed,True,Own,Townhouse,True,Urban,Biking,22/03/2024,366
171,0,1,0,1,83988,2,655,Good,2,Damage,03/08/2023,Standard,0.33,17,False,Medium,Poor,,,56,70646,Unemployed,True,Own,Apartment,True,Urban,Car,27/08/2023,270
172,1,1,0,1,61621,1,882,Average,4,Accident,12/03/2025,Conflicting,0.76,1,False,Fragile,Medium,Job Change,10/07/2024,62,68156,Unemployed,True,Rent,Apartment,True,Suburban,Public transportation,08/10/2023,385
173,0,0,1,0,27034,5,954,Poor,0,Theft,09/10/2024,,,9,False,Unknown,High,Marriage,23/07/2023,32,572590,Unemployed,True,Own,Apartment,False,Suburban,Car,19/08/2023,292
174,1,0,0,0,21453,5,489,Poor,3,Accident,22/08/2024,Standard,0.34,12,False,Fragile,Medium,Moved,13/01/2025,60,226610,Unemployed,True,Rent,Apartment,True,Urban,Biking,28/03/2025,387
175,1,0,0,1,24496,8,728,Excellent,4,Accident,20/06/2023,Standard,0.25,16,False,Good,Poor,New Baby,22/11/2024,46,70288,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,01/05/2025,413
176,0,0,1,0,28220,4,950,Excellent,3,Theft,13/03/2025,Fast,0.75,10,False,Medium,High,Job Change,04/02/2024,53,73094,Unemployed,False,Own,Apartment,False,Urban,Car,24/06/2024,329
177,0,0,0,1,66828,3,288,Good,2,,,Standard,0.05,8,True,Good,Medium,Job Change,05/08/2023,30,43133,Unemployed,True,Rent,Apartment,False,Suburban,Public transportation,12/12/2023,242
178,0,1,0,0,65839,3,904,Average,4,Damage,12/09/2023,Standard,0.99,3,False,Fragile,Medium,Job Change,02/05/2024,49,546930,Unemployed,True,Rent,Apartment,True,Rural,Public transportation,20/06/2023,282
179,0,0,0,1,42098,1,617,Average,0,,,,,1,False,Unknown,Poor,Job Change,09/04/2024,24,68044,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,23/07/2023,142
180,0,1,1,1,10560,3,875,Excellent,2,Damage,16/06/2023,Fast,0.4,3,False,Unknown,Medium,,,68,66446,Unemployed,True,Rent,Single-family home,True,Urban,Walking,09/04/2024,398
181,0,1,1,1,44850,1,813,Excellent,2,Damage,20/09/2023,Conflicting,0.18,1,False,Unknown,Poor,Job Change,26/02/2024,39,287640,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,20/06/2024,202
182,0,1,0,0,55871,5,468,Poor,4,Damage,13/03/2025,Standard,0.49,10,False,Medium,Medium,Job Change,27/11/2023,45,73182,Unemployed,True,Rent,Single-family home,False,Suburban,Walking,06/09/2023,166
183,0,1,0,0,89333,0,420,Poor,3,Damage,16/12/2024,Conflicting,0.91,0,False,Unknown,Poor,New Baby,25/07/2024,19,75118,Unemployed,True,Own,Single-family home,True,Suburban,Car,20/07/2024,254
184,1,1,1,0,39939,1,664,Poor,2,Accident,17/04/2024,Fast,0.26,7,False,Unknown,High,,,59,71990,Unemployed,False,Rent,Single-family home,False,Urban,Walking,24/10/2024,488
185,1,1,0,0,73753,4,299,Average,1,Accident,30/08/2023,Fast,0.51,12,False,Fragile,High,Moved,06/02/2024,62,71790,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,27/05/2023,323
186,0,0,0,1,79587,8,760,Good,4,,,Fast,0.16,11,False,Good,High,,,70,68046,Unemployed,True,Rent,Townhouse,True,Suburban,Public transportation,24/02/2025,425
187,1,1,0,0,17095,2,640,Poor,4,Accident,18/05/2024,Conflicting,0.5,3,False,Unknown,Poor,Moved,22/06/2024,23,31127,Unemployed,True,Own,Apartment,False,Suburban,Biking,06/05/2023,258
188,0,1,1,0,94903,3,605,Excellent,3,Damage,26/06/2024,Conflicting,0.17,9,True,Unknown,Medium,Job Change,12/05/2023,45,70500,Unemployed,True,Own,Apartment,True,Suburban,Public transportation,15/09/2024,358
189,1,0,0,0,73620,2,524,Good,2,Accident,26/12/2024,Fast,0.61,2,False,Good,High,Marriage,07/07/2023,45,87542,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,20/08/2024,190
190,1,0,1,1,14175,3,390,Average,2,Accident,07/12/2023,Fast,0.95,16,False,Good,Poor,Marriage,17/12/2024,61,71280,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,27/01/2025,397
191,0,0,0,1,14731,9,407,Good,1,,,Standard,0.38,12,False,Medium,Poor,Moved,06/06/2024,61,70670,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,25/04/2024,330
192,1,1,1,0,61329,5,956,Poor,1,Accident,02/07/2023,Conflicting,0.78,5,False,Good,Medium,Moved,15/01/2025,37,74132,Unemployed,True,Own,Apartment,True,Rural,Car,23/04/2023,292
193,0,0,1,1,74712,1,681,Good,1,Theft,30/10/2024,Conflicting,0.56,1,False,Good,High,New Baby,10/09/2023,47,65958,Unemployed,True,Own,Apartment,False,Urban,Car,28/04/2023,410
194,1,1,0,1,22776,6,870,Good,4,Accident,03/06/2024,Conflicting,0.16,8,False,Medium,Medium,,,28,217972,Unemployed,True,Rent,Single-family home,False,Urban,Car,26/04/2024,309
195,1,1,0,1,55337,7,808,Average,1,Accident,07/07/2023,Conflicting,0.37,11,False,Medium,High,Marriage,07/03/2024,45,48122,Unemployed,True,Own,Townhouse,True,Suburban,Public transportation,28/02/2024,351
196,1,0,0,1,73731,1,566,Good,0,Accident,07/07/2024,,,15,False,Unknown,High,Marriage,09/01/2023,42,73496,Unemployed,True,Own,Apartment,False,Suburban,Car,26/09/2024,316
197,1,1,0,0,46398,7,621,Poor,2,Accident,21/06/2024,Fast,0.04,7,False,Unknown,Medium,,,56,4701227,Unemployed,True,Rent,Single-family home,True,Urban,Biking,05/04/2023,370
198,0,0,1,1,66903,4,339,Average,0,Theft,12/10/2023,,,4,False,Unknown,Poor,Job Change,24/12/2023,50,65756,Unemployed,True,Own,Single-family home,True,Urban,Car,01/05/2025,228
199,1,0,1,1,10636,0,726,Excellent,4,Accident,03/04/2025,Conflicting,0.34,0,False,Fragile,Medium,Job Change,16/10/2024,18,7066470,Unemployed,True,Own,Apartment,False,Suburban,Public transportation,01/04/2025,324
200,1,1,0,0,97838,0,412,Excellent,3,Accident,20/07/2023,Standard,0.37,0,False,Fragile,Medium,,,44,66922,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,05/06/2024,216
201,1,0,1,1,58519,1,360,Average,0,Accident,30/12/2023,,,9,True,Good,Medium,,,69,2567436,Unemployed,False,Own,Apartment,True,Suburban,Public transportation,29/06/2024,465
202,1,0,0,0,62886,1,286,Average,1,Accident,23/09/2023,Standard,0.85,7,False,Unknown,High,,,30,71024,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,15/02/2024,325
203,0,1,0,0,25469,4,875,Average,0,Damage,03/08/2023,,,14,False,Medium,High,Job Change,20/09/2023,58,67218,Unemployed,True,Own,Apartment,False,Urban,Public transportation,25/06/2023,227
204,1,1,0,0,93033,1,963,Good,0,Accident,13/03/2025,,,1,False,Good,Medium,,,20,165136,Unemployed,False,Rent,Townhouse,False,Rural,Public transportation,23/02/2024,0
205,0,0,1,1,90270,7,377,Good,3,Theft,31/12/2023,Standard,0.59,11,False,Fragile,High,Job Change,11/01/2023,56,72898,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,06/06/2023,338
206,1,0,0,1,84385,2,787,Average,4,Accident,06/03/2024,Fast,0.65,2,False,Unknown,High,Moved,28/05/2024,23,65944,Unemployed,False,Rent,Apartment,False,Urban,Car,05/01/2024,396
207,1,1,0,0,58924,6,550,Poor,2,Accident,27/05/2023,Conflicting,0.59,6,False,Good,Medium,,,25,67278,Unemployed,True,Own,Single-family home,False,Rural,Public transportation,02/05/2025,270
208,1,1,1,0,53093,7,578,Excellent,3,Accident,16/04/2023,Standard,0.17,9,False,Unknown,Poor,Job Change,26/12/2023,44,66124,Unemployed,False,Own,Apartment,True,Rural,Public transportation,09/03/2023,249
209,0,1,0,0,73542,5,482,Good,4,Damage,23/04/2024,Fast,0.99,5,False,Unknown,Medium,Moved,06/06/2024,26,2526190,Unemployed,True,Own,Apartment,False,Suburban,Public transportation,23/01/2025,49
210,1,1,0,1,25738,6,428,Excellent,4,Accident,07/08/2024,Standard,0.11,12,False,Medium,Poor,New Baby,24/01/2024,54,70444,Unemployed,False,Own,Apartment,False,Urban,Biking,02/10/2024,233
211,1,1,1,0,83559,8,925,Poor,3,Accident,24/01/2024,Fast,0.27,18,False,Good,Medium,Job Change,08/08/2023,50,6730067,Unemployed,True,Rent,Townhouse,True,Urban,Biking,23/04/2023,194
212,1,1,1,0,34473,5,254,Poor,4,Accident,05/02/2024,Standard,0.66,5,False,Good,Poor,,,68,75497,Unemployed,True,Rent,Apartment,False,Urban,Car,27/10/2024,380
213,0,1,1,1,18193,2,582,Poor,0,Damage,22/08/2023,,,18,False,Unknown,Poor,,,59,265239,Unemployed,True,Own,Single-family home,True,Urban,Car,12/10/2024,292
214,1,1,0,0,69559,4,759,Poor,4,Accident,04/07/2023,Fast,0.97,4,False,Fragile,High,Job Change,31/12/2024,61,67380,Unemployed,True,Rent,Single-family home,False,Urban,Car,25/12/2024,465
215,1,0,0,1,33522,1,440,Poor,3,Accident,26/08/2023,Conflicting,0.56,8,False,Unknown,High,New Baby,18/01/2025,41,62367,Unemployed,True,Own,Townhouse,True,Urban,Public transportation,20/12/2023,148
216,1,0,1,1,17200,7,442,Poor,1,Accident,02/04/2024,Standard,0.84,12,False,Unknown,Poor,New Baby,23/11/2023,32,68888,Unemployed,True,Rent,Apartment,True,Urban,Walking,15/04/2024,348
217,0,0,0,1,21054,8,772,Poor,0,,,,,9,False,Good,Medium,Marriage,25/08/2024,49,118467,Unemployed,True,Rent,Townhouse,True,Rural,Biking,26/07/2024,354
218,1,1,1,0,90093,4,877,Good,3,Accident,23/05/2024,Fast,0.21,9,False,Good,Poor,,,49,1845016,Unemployed,True,Rent,Single-family home,True,Urban,Walking,11/04/2024,370
219,0,1,1,0,12895,1,142,Average,2,Damage,28/07/2023,Fast,0.21,1,False,Good,High,Job Change,12/04/2023,41,1836641,Unemployed,True,Rent,Apartment,True,Urban,Car,08/04/2023,275
220,1,1,0,1,63807,9,265,Good,4,Accident,30/06/2023,Conflicting,0.05,15,False,Unknown,High,Marriage,28/10/2024,58,1710378,Unemployed,True,Rent,Townhouse,True,Urban,Public transportation,03/06/2024,517
221,0,1,1,0,24183,1,866,Average,1,Damage,04/03/2024,Fast,0.91,12,False,Fragile,Poor,Moved,12/08/2023,69,74072,Unemployed,True,Own,Apartment,True,Urban,Public transportation,11/10/2023,403
222,1,1,0,1,94740,4,810,Average,4,Accident,23/09/2023,Fast,0.06,4,False,Fragile,Medium,,,66,66420,Unemployed,True,Rent,Single-family home,True,Suburban,Public transportation,22/06/2024,379
223,0,1,0,1,27196,2,658,Good,0,Damage,21/06/2023,,,2,False,Good,High,,,66,192980,Unemployed,True,Own,Single-family home,False,Urban,Biking,09/06/2024,256
224,1,0,1,1,52570,5,779,Average,2,Accident,19/05/2024,Standard,0.26,9,True,Unknown,Medium,,,69,66382,Unemployed,False,Rent,Townhouse,True,Urban,Car,22/07/2023,285
225,1,1,0,1,96296,3,698,Poor,2,Accident,27/06/2024,Standard,0.24,7,False,Medium,Medium,Moved,11/12/2023,29,75288,Unemployed,True,Own,Townhouse,True,Urban,Car,07/03/2023,286
226,0,1,1,1,79465,3,902,Average,2,Damage,28/10/2023,Fast,0.19,3,True,Medium,Medium,,,56,71626,Unemployed,True,Own,Single-family home,False,Urban,Car,18/05/2023,144
227,1,1,0,1,15086,0,217,Excellent,2,Accident,09/06/2023,Standard,0.77,0,False,Good,High,Marriage,19/02/2025,19,65114,Unemployed,True,Own,Apartment,False,Urban,Car,04/05/2024,230
228,0,1,1,0,72436,1,544,Good,2,Damage,26/05/2024,Fast,0.79,1,False,Good,Poor,Job Change,03/02/2025,20,73568,Unemployed,True,Own,Single-family home,True,Urban,Biking,18/05/2024,521
229,1,1,0,1,28248,3,244,Average,4,Accident,26/08/2023,Fast,0.36,11,False,Fragile,Poor,Moved,03/04/2025,66,65804,Unemployed,True,Own,Apartment,False,Urban,Public transportation,16/11/2023,414
230,0,0,0,1,35006,6,153,Good,0,,,,,6,False,Medium,Poor,Marriage,27/03/2025,54,74500,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,21/10/2024,190
231,1,0,1,0,14192,4,353,Excellent,3,Accident,04/02/2024,Standard,0.15,4,False,Fragile,Poor,,,66,73370,Unemployed,True,Own,Apartment,True,Suburban,Biking,10/05/2024,282
232,1,0,1,0,14554,5,219,Excellent,2,Accident,19/05/2024,Conflicting,0.6,13,True,Unknown,Poor,Marriage,20/04/2023,34,707141,Unemployed,True,Rent,Townhouse,True,Urban,Biking,09/08/2024,362
233,0,0,1,1,26908,6,842,Average,4,Theft,10/11/2024,Fast,0.95,8,False,Unknown,Medium,,,66,73038,Unemployed,True,Own,Single-family home,False,Urban,Walking,13/01/2024,175
234,1,0,1,0,69825,0,109,Poor,0,Accident,23/08/2024,,,0,True,Unknown,Medium,Moved,15/07/2024,19,65250,Unemployed,True,Own,Apartment,True,Urban,Public transportation,04/02/2025,436
235,1,1,0,0,37494,0,588,Excellent,4,Accident,29/03/2025,Standard,0.09,0,False,Fragile,Poor,,,19,317203,Unemployed,False,Own,Apartment,True,Urban,Biking,11/08/2023,327
236,0,0,0,1,66187,0,647,Poor,4,,,Conflicting,0.81,0,False,Unknown,Medium,Job Change,29/04/2024,45,67264,Unemployed,True,Own,Apartment,False,Urban,Biking,06/07/2024,248
237,0,1,0,1,18945,9,648,Good,0,Damage,23/04/2024,,,13,False,Fragile,High,Marriage,13/10/2024,40,69482,Unemployed,True,Own,Apartment,True,Urban,Walking,20/06/2024,255
238,1,1,1,0,95662,2,659,Good,0,Accident,13/01/2025,,,2,False,Unknown,Poor,,,54,73858,Unemployed,False,Own,Single-family home,True,Urban,Car,01/12/2024,357
239,1,0,0,1,34404,8,657,Good,3,Accident,30/10/2024,Fast,0.89,9,False,Unknown,Poor,Job Change,19/04/2023,49,6454062,Unemployed,False,Own,Apartment,False,Urban,Public transportation,07/08/2023,292
240,1,1,0,0,40300,1,907,Poor,3,Accident,27/09/2024,Standard,0.18,9,False,Unknown,Medium,Job Change,25/06/2024,50,750717,Unemployed,True,Rent,Townhouse,False,Urban,Public transportation,29/02/2024,363
241,0,1,0,0,69934,0,954,Average,2,Damage,18/03/2025,Fast,0.26,0,False,Unknown,Poor,Marriage,06/11/2024,18,72528,Unemployed,True,Rent,Single-family home,True,Urban,Car,17/10/2023,377
242,0,0,0,1,88326,2,408,Poor,4,,,Standard,0.39,10,False,Good,Poor,Moved,31/07/2023,36,401941,Unemployed,True,Rent,Single-family home,False,Rural,Car,19/08/2023,388
243,0,0,1,1,27761,0,380,Good,0,Theft,05/03/2025,,,0,False,Medium,Poor,New Baby,03/10/2024,19,71028,Unemployed,True,Rent,Apartment,True,Urban,Car,08/04/2024,332
244,1,1,0,0,10465,0,386,Excellent,4,Accident,30/10/2023,Fast,0.07,0,False,Good,Poor,Moved,24/04/2024,70,71208,Unemployed,True,Own,Single-family home,True,Urban,Biking,29/01/2025,220
245,0,0,1,0,20418,3,320,Excellent,3,Theft,22/05/2024,Standard,0.45,18,True,Unknown,Medium,Job Change,16/03/2024,61,71800,Unemployed,True,Rent,Single-family home,True,Rural,Car,27/08/2024,612
246,1,1,1,0,83095,3,918,Poor,3,Accident,15/01/2025,Fast,0.5,3,False,Fragile,Medium,Moved,31/07/2024,43,472998,Unemployed,True,Rent,Single-family home,True,Urban,Walking,21/01/2025,459
247,0,0,1,0,77084,3,346,Poor,2,Theft,17/12/2023,Fast,0.61,3,False,Fragile,Poor,,,49,407919,Unemployed,True,Rent,Single-family home,True,Urban,Walking,29/07/2023,109
248,0,0,0,1,92563,0,532,Excellent,1,,,Standard,0.45,0,False,Fragile,High,,,23,2551452,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,25/01/2025,382
